id,age,job,marital,education,credit_default,housing,loan
5148,51,admin.,divorced,unknown,False,,
5149,48,technician,married,high.school,False,False,False
5150,46,admin.,married,university.degree,False,True,False
5151,47,management,divorced,university.degree,False,False,False
5152,33,entrepreneur,married,university.degree,False,True,False
5153,39,admin.,married,high.school,False,True,True
5154,47,management,divorced,university.degree,False,True,False
5155,37,blue-collar,single,basic.9y,False,True,False
5156,47,entrepreneur,divorced,university.degree,False,True,False
5157,29,services,single,university.degree,False,True,True
5158,44,housemaid,married,high.school,,False,False
5159,45,blue-collar,married,basic.4y,,False,False
5160,47,blue-collar,divorced,basic.4y,False,False,False
5161,38,entrepreneur,divorced,university.degree,,True,False
5162,25,housemaid,married,basic.9y,False,True,False
5163,47,blue-collar,married,basic.6y,False,True,False
5164,55,housemaid,married,professional.course,False,True,True
5165,56,retired,married,high.school,,False,False
5166,44,blue-collar,married,basic.4y,False,True,False
5167,36,technician,single,university.degree,,False,False
5168,40,blue-collar,married,basic.9y,False,True,False
5169,46,blue-collar,married,unknown,,False,False
5170,48,blue-collar,divorced,basic.9y,False,True,True
5171,40,self-employed,married,high.school,,True,False
5172,37,technician,single,professional.course,False,True,False
5173,58,services,divorced,professional.course,False,True,False
5174,50,technician,married,professional.course,False,True,False
5175,55,retired,married,high.school,False,False,False
5176,55,blue-collar,married,basic.4y,,True,False
5177,51,management,married,university.degree,False,True,False
5178,45,admin.,married,university.degree,False,False,False
5179,39,technician,married,professional.course,False,False,True
5180,47,blue-collar,divorced,basic.4y,False,False,True
5181,55,admin.,married,high.school,False,True,False
5182,41,services,married,high.school,False,False,False
5183,48,blue-collar,married,basic.6y,False,,
5184,41,technician,married,university.degree,False,False,False
5185,41,blue-collar,divorced,basic.6y,False,True,False
5186,30,services,single,high.school,,False,False
5187,32,entrepreneur,married,high.school,,True,False
5188,56,unemployed,divorced,university.degree,,True,False
5189,53,technician,married,professional.course,False,False,False
5190,39,admin.,married,university.degree,False,False,False
5191,48,technician,single,high.school,False,True,True
5192,42,admin.,divorced,high.school,False,True,False
5193,36,blue-collar,married,basic.9y,False,True,True
5194,35,technician,married,professional.course,False,True,True
5195,47,admin.,married,unknown,False,False,False
5196,38,blue-collar,married,basic.4y,False,False,False
5197,59,retired,married,university.degree,False,False,False
5198,34,admin.,divorced,basic.6y,False,False,False
5199,47,management,married,basic.4y,,False,False
5200,53,services,divorced,university.degree,False,False,True
5201,44,self-employed,married,university.degree,,,
5202,48,services,single,high.school,,True,True
5203,50,blue-collar,married,basic.6y,,False,False
5204,44,housemaid,single,unknown,,True,True
5205,33,unemployed,married,basic.9y,False,True,True
5206,42,entrepreneur,married,high.school,False,True,False
5207,45,services,single,basic.9y,,True,False
5208,51,blue-collar,married,basic.4y,False,True,False
5209,35,blue-collar,married,professional.course,False,True,True
5210,55,technician,single,university.degree,,True,False
5211,32,services,single,professional.course,False,True,True
5212,42,blue-collar,married,basic.9y,,False,False
5213,42,admin.,divorced,university.degree,False,False,True
5214,57,blue-collar,divorced,unknown,,True,False
5215,57,admin.,divorced,high.school,False,False,False
5216,46,blue-collar,married,basic.9y,False,True,False
5217,42,admin.,divorced,university.degree,False,True,False
5218,38,blue-collar,married,basic.9y,False,True,False
5219,31,technician,single,university.degree,False,True,False
5220,44,admin.,married,high.school,False,False,False
5221,28,blue-collar,single,basic.9y,,False,True
5222,29,admin.,single,university.degree,False,False,False
5223,56,retired,married,basic.4y,False,True,False
5224,47,management,married,university.degree,False,True,True
5225,26,student,single,basic.9y,,True,True
5226,39,management,married,university.degree,False,True,True
5227,51,services,married,unknown,,False,False
5228,54,technician,single,university.degree,,False,False
5229,42,unemployed,married,basic.9y,False,True,True
5230,57,blue-collar,married,basic.4y,,True,True
5231,27,blue-collar,married,basic.9y,False,True,True
5232,27,technician,single,professional.course,False,True,False
5233,59,technician,divorced,university.degree,False,False,False
5234,47,blue-collar,divorced,basic.9y,,True,False
5235,43,admin.,married,professional.course,False,False,False
5236,36,blue-collar,married,basic.6y,,False,False
5237,47,management,divorced,basic.6y,,True,True
5238,38,blue-collar,married,basic.9y,False,False,False
5239,38,entrepreneur,married,basic.9y,False,False,False
5240,33,blue-collar,married,basic.9y,False,True,False
5241,43,entrepreneur,married,basic.9y,,True,False
5242,39,blue-collar,married,unknown,False,False,False
5243,41,technician,single,professional.course,False,False,False
5244,37,blue-collar,single,unknown,False,False,False
5245,32,blue-collar,married,basic.9y,False,True,False
5246,46,management,married,university.degree,False,True,False
5247,49,entrepreneur,married,university.degree,False,False,False
5248,33,services,single,high.school,False,True,False
5249,42,admin.,divorced,university.degree,False,False,False
5250,23,services,married,basic.9y,False,True,False
5251,28,services,married,high.school,False,True,False
5252,39,blue-collar,married,basic.9y,,False,False
5253,36,admin.,married,high.school,,True,False
5254,27,technician,married,university.degree,False,False,False
5255,37,entrepreneur,married,basic.6y,,,
5256,49,housemaid,married,basic.4y,False,False,False
5257,55,blue-collar,married,basic.4y,False,False,True
5258,42,management,married,unknown,,False,False
5259,38,services,married,high.school,False,False,True
5260,29,services,single,university.degree,False,False,False
5261,28,blue-collar,single,basic.6y,,,
5262,36,admin.,single,high.school,False,False,True
5263,51,blue-collar,single,basic.4y,,False,False
5264,58,admin.,married,university.degree,False,False,True
5265,45,technician,married,university.degree,False,True,False
5266,27,blue-collar,single,basic.9y,,True,False
5267,35,admin.,married,high.school,,False,False
5268,37,blue-collar,single,basic.9y,,True,False
5269,43,blue-collar,married,basic.6y,,True,False
5270,40,blue-collar,married,basic.9y,False,True,False
5271,37,admin.,married,university.degree,False,True,True
5272,31,entrepreneur,married,basic.6y,False,True,False
5273,29,admin.,married,high.school,False,False,False
5274,50,technician,married,professional.course,False,True,False
5275,30,admin.,married,university.degree,False,False,False
5276,35,admin.,single,high.school,False,True,False
5277,43,admin.,divorced,high.school,False,False,False
5278,39,admin.,married,university.degree,,False,False
5279,57,management,married,university.degree,False,True,False
5280,53,retired,married,basic.9y,False,True,False
5281,37,management,married,university.degree,False,True,False
5282,41,technician,married,professional.course,False,False,False
5283,29,technician,married,university.degree,False,True,False
5284,30,management,married,university.degree,False,True,False
5285,32,self-employed,married,basic.9y,False,False,False
5286,51,technician,married,basic.6y,,True,True
5287,38,admin.,single,university.degree,False,True,False
5288,58,management,married,university.degree,,False,False
5289,36,blue-collar,married,basic.6y,False,False,False
5290,48,technician,divorced,professional.course,False,True,True
5291,39,blue-collar,married,basic.6y,False,True,False
5292,35,blue-collar,married,basic.6y,,False,False
5293,32,services,single,basic.6y,False,False,False
5294,32,blue-collar,married,basic.4y,,True,False
5295,34,blue-collar,married,high.school,False,True,False
5296,41,self-employed,married,university.degree,False,True,False
5297,32,services,divorced,high.school,False,True,False
5298,38,admin.,married,university.degree,False,True,False
5299,41,blue-collar,divorced,basic.6y,False,False,False
5300,27,services,single,high.school,False,False,False
5301,57,blue-collar,married,basic.9y,False,True,False
5302,37,housemaid,married,high.school,False,False,False
5303,54,blue-collar,single,basic.4y,,,
5304,43,blue-collar,married,basic.4y,,True,False
5305,44,retired,married,basic.9y,False,True,False
5306,37,admin.,single,high.school,False,True,False
5307,37,blue-collar,married,basic.6y,,False,True
5308,50,admin.,divorced,university.degree,False,False,False
5309,41,admin.,married,basic.6y,False,False,False
5310,46,admin.,married,high.school,,True,False
5311,32,blue-collar,married,basic.6y,,True,False
5312,31,services,single,professional.course,False,False,False
5313,40,management,married,university.degree,False,False,False
5314,43,blue-collar,married,basic.4y,False,True,False
5315,44,blue-collar,married,professional.course,False,,
5316,41,management,married,university.degree,False,False,False
5317,32,blue-collar,married,basic.6y,False,True,False
5318,49,services,married,high.school,,True,True
5319,31,blue-collar,married,basic.6y,False,True,False
5320,46,admin.,married,high.school,False,True,False
5321,38,technician,married,university.degree,,False,False
5322,27,blue-collar,married,unknown,False,True,False
5323,31,blue-collar,married,basic.9y,False,False,False
5324,47,services,married,professional.course,False,True,False
5325,39,blue-collar,single,professional.course,False,False,False
5326,37,blue-collar,divorced,basic.4y,,True,True
5327,52,technician,married,basic.9y,False,False,False
