campaign_id,client_id,number_contracts,duration,pdays,previous_campaign_contracts,previous_outcome,campaign_outcome,last_contact_date
11402,11402,2,206,999,0,,False,2024-06-28
11403,11403,3,160,999,0,,False,2024-06-07
11404,11404,3,156,999,0,,False,2024-06-28
11405,11405,2,512,999,0,,False,2024-06-03
11406,11406,5,50,999,0,,False,2024-06-16
11407,11407,23,23,999,0,,False,2024-06-18
11408,11408,3,106,999,0,,False,2024-06-27
11409,11409,3,744,999,0,,False,2024-06-09
11410,11410,3,109,999,0,,False,2024-06-03
11411,11411,2,99,999,0,,False,2024-06-13
11412,11412,4,241,999,0,,False,2024-06-05
11413,11413,3,246,999,0,,False,2024-06-11
11414,11414,3,59,999,0,,False,2024-06-24
11415,11415,1,63,999,0,,False,2024-06-11
11416,11416,1,54,999,0,,False,2024-06-28
11417,11417,1,87,999,0,,False,2024-06-13
11418,11418,2,973,999,0,,True,2024-06-11
11419,11419,1,122,999,0,,False,2024-06-17
11420,11420,1,375,999,0,,False,2024-06-07
11421,11421,1,111,999,0,,False,2024-06-02
11422,11422,3,50,999,0,,False,2024-06-17
11423,11423,1,35,999,0,,False,2024-06-16
11424,11424,1,124,999,0,,False,2024-06-19
11425,11425,2,157,999,0,,False,2024-06-12
11426,11426,1,45,999,0,,False,2024-06-14
11427,11427,1,577,999,0,,False,2024-06-08
11428,11428,1,134,999,0,,False,2024-06-12
11429,11429,1,325,999,0,,False,2024-06-08
11430,11430,1,170,999,0,,False,2024-06-21
11431,11431,1,124,999,0,,False,2024-06-02
11432,11432,1,111,999,0,,False,2024-06-03
11433,11433,1,170,999,0,,False,2024-06-16
11434,11434,1,40,999,0,,False,2024-06-22
11435,11435,2,368,999,0,,False,2024-06-15
11436,11436,3,25,999,0,,False,2024-06-07
11437,11437,3,528,999,0,,False,2024-06-16
11438,11438,1,41,999,0,,False,2024-06-30
11439,11439,2,398,999,0,,False,2024-06-27
11440,11440,1,361,999,0,,False,2024-06-29
11441,11441,1,493,999,0,,False,2024-06-24
11442,11442,1,470,999,0,,False,2024-06-12
11443,11443,1,282,999,0,,False,2024-06-18
11444,11444,1,48,999,0,,False,2024-06-01
11445,11445,3,856,999,0,,True,2024-06-03
11446,11446,1,606,999,0,,False,2024-06-13
11447,11447,1,74,999,0,,False,2024-06-04
11448,11448,1,79,999,0,,False,2024-06-23
11449,11449,1,153,999,0,,False,2024-06-06
11450,11450,1,1210,999,0,,True,2024-06-27
11451,11451,2,716,999,0,,True,2024-06-05
11452,11452,2,513,999,0,,False,2024-06-27
11453,11453,1,158,999,0,,False,2024-06-19
11454,11454,1,158,999,0,,False,2024-06-25
11455,11455,1,139,999,0,,False,2024-06-29
11456,11456,1,273,999,0,,False,2024-06-12
11457,11457,1,364,999,0,,False,2024-06-05
11458,11458,1,218,999,0,,False,2024-06-06
11459,11459,4,115,999,0,,False,2024-06-12
11460,11460,1,280,999,0,,False,2024-06-03
11461,11461,1,109,999,0,,False,2024-06-03
11462,11462,1,115,999,0,,False,2024-06-07
11463,11463,1,25,999,0,,False,2024-06-17
11464,11464,4,75,999,0,,False,2024-06-15
11465,11465,1,64,999,0,,False,2024-06-26
11466,11466,1,235,999,0,,False,2024-06-30
11467,11467,2,95,999,0,,False,2024-06-16
11468,11468,1,231,999,0,,False,2024-06-24
11469,11469,2,39,999,0,,False,2024-06-27
11470,11470,1,21,999,0,,False,2024-06-30
11471,11471,1,31,999,0,,False,2024-06-02
11472,11472,1,838,999,0,,True,2024-06-08
11473,11473,1,64,999,0,,False,2024-06-09
11474,11474,1,1276,999,0,,False,2024-06-14
11475,11475,1,27,999,0,,False,2024-06-21
11476,11476,1,100,999,0,,False,2024-06-28
11477,11477,1,188,999,0,,False,2024-06-18
11478,11478,1,141,999,0,,False,2024-06-01
11479,11479,1,144,999,0,,False,2024-06-17
11480,11480,1,329,999,0,,False,2024-06-14
11481,11481,4,45,999,0,,False,2024-06-20
11482,11482,1,98,999,0,,False,2024-06-01
11483,11483,3,75,999,0,,False,2024-06-18
11484,11484,3,41,999,0,,False,2024-06-04
11485,11485,18,258,999,0,,False,2024-06-03
11486,11486,22,402,999,0,,False,2024-06-06
11487,11487,1,60,999,0,,False,2024-06-17
11488,11488,1,269,999,0,,False,2024-06-03
11489,11489,3,307,999,0,,False,2024-06-05
11490,11490,3,485,999,0,,False,2024-06-03
11491,11491,1,174,999,0,,False,2024-06-28
11492,11492,3,283,999,0,,False,2024-06-12
11493,11493,2,1098,999,0,,True,2024-06-16
11494,11494,20,115,999,0,,False,2024-06-25
11495,11495,2,351,999,0,,False,2024-06-12
11496,11496,1,89,999,0,,False,2024-06-17
11497,11497,1,113,999,0,,False,2024-06-14
11498,11498,2,471,999,0,,False,2024-06-21
11499,11499,8,256,999,0,,False,2024-06-04
11500,11500,1,108,999,0,,False,2024-06-13
11501,11501,1,48,999,0,,False,2024-06-23
11502,11502,12,76,999,0,,False,2024-06-02
11503,11503,1,35,999,0,,False,2024-06-25
11504,11504,2,375,999,0,,False,2024-06-24
11505,11505,1,63,999,0,,False,2024-06-15
11506,11506,1,166,999,0,,False,2024-06-14
11507,11507,3,123,999,0,,False,2024-06-24
11508,11508,1,633,999,0,,False,2024-06-18
11509,11509,1,160,999,0,,False,2024-06-21
11510,11510,1,326,999,0,,False,2024-06-25
11511,11511,3,245,999,0,,False,2024-06-01
11512,11512,4,98,999,0,,False,2024-06-26
11513,11513,4,37,999,0,,False,2024-06-29
11514,11514,1,95,999,0,,False,2024-06-17
11515,11515,1,19,999,0,,False,2024-06-08
11516,11516,1,374,999,0,,False,2024-06-01
11517,11517,2,172,999,0,,False,2024-06-19
11518,11518,2,74,999,0,,False,2024-06-06
11519,11519,3,174,999,0,,False,2024-06-07
11520,11520,3,111,999,0,,False,2024-06-24
11521,11521,2,256,999,0,,False,2024-06-01
11522,11522,2,38,999,0,,False,2024-06-11
11523,11523,4,205,999,0,,False,2024-06-04
11524,11524,2,471,999,0,,False,2024-06-12
11525,11525,2,168,999,0,,False,2024-06-01
11526,11526,11,19,999,0,,False,2024-06-02
11527,11527,2,211,999,0,,False,2024-06-06
11528,11528,3,534,999,0,,False,2024-06-25
11529,11529,3,250,999,0,,False,2024-06-21
11530,11530,2,1149,999,0,,True,2024-06-05
11531,11531,2,343,999,0,,False,2024-06-03
11532,11532,2,141,999,0,,False,2024-06-08
11533,11533,5,1573,999,0,,True,2024-06-14
11534,11534,2,181,999,0,,False,2024-06-28
11535,11535,2,232,999,0,,False,2024-06-18
11536,11536,7,705,999,0,,True,2024-06-21
11537,11537,5,126,999,0,,False,2024-06-05
11538,11538,3,237,999,0,,False,2024-06-08
11539,11539,3,174,999,0,,False,2024-06-14
11540,11540,17,26,999,0,,False,2024-06-28
11541,11541,3,109,999,0,,False,2024-06-07
11542,11542,2,288,999,0,,False,2024-06-19
11543,11543,3,84,999,0,,False,2024-06-28
11544,11544,4,73,999,0,,False,2024-06-18
11545,11545,3,11,999,0,,False,2024-06-27
11546,11546,4,415,999,0,,False,2024-06-07
11547,11547,2,44,999,0,,False,2024-06-26
11548,11548,2,23,999,0,,False,2024-06-30
11549,11549,1,446,999,0,,False,2024-06-22
11550,11550,1,1663,999,0,,True,2024-06-10
11551,11551,3,459,999,0,,False,2024-06-23
11552,11552,1,398,999,0,,False,2024-06-29
11553,11553,3,560,999,0,,True,2024-06-17
11554,11554,1,248,999,0,,False,2024-06-21
11555,11555,2,124,999,0,,False,2024-06-30
11556,11556,8,154,999,0,,False,2024-06-23
11557,11557,1,1617,999,0,,True,2024-06-21
11558,11558,2,127,999,0,,False,2024-06-11
11559,11559,6,421,999,0,,False,2024-06-28
11560,11560,6,591,999,0,,False,2024-06-08
11561,11561,2,165,999,0,,False,2024-06-16
11562,11562,2,170,999,0,,False,2024-06-17
11563,11563,4,618,999,0,,False,2024-06-03
11564,11564,2,70,999,0,,False,2024-06-16
11565,11565,5,1478,999,0,,False,2024-06-13
11566,11566,4,110,999,0,,False,2024-06-25
11567,11567,4,40,999,0,,False,2024-06-06
11568,11568,2,570,999,0,,True,2024-06-20
11569,11569,2,519,999,0,,False,2024-06-11
11570,11570,2,39,999,0,,False,2024-06-06
11571,11571,6,14,999,0,,False,2024-06-17
11572,11572,2,36,999,0,,False,2024-06-14
11573,11573,2,67,999,0,,False,2024-06-10
11574,11574,2,825,999,0,,False,2024-06-11
11575,11575,3,263,999,0,,False,2024-06-12
11576,11576,10,1422,999,0,,True,2024-06-07
11577,11577,12,55,999,0,,False,2024-06-22
11578,11578,3,172,999,0,,False,2024-06-24
11579,11579,2,553,999,0,,False,2024-06-09
11580,11580,3,15,999,0,,False,2024-06-16
11581,11581,10,81,999,0,,False,2024-06-09
11582,11582,2,150,999,0,,False,2024-06-22
11583,11583,5,324,999,0,,False,2024-06-24
11584,11584,2,93,999,0,,False,2024-06-23
11585,11585,3,62,999,0,,False,2024-06-10
11586,11586,4,19,999,0,,False,2024-06-23
11587,11587,2,47,999,0,,False,2024-06-02
11588,11588,20,16,999,0,,False,2024-06-06
11589,11589,2,134,999,0,,False,2024-06-11
11590,11590,8,9,999,0,,False,2024-06-18
11591,11591,4,176,999,0,,False,2024-06-24
11592,11592,5,25,999,0,,False,2024-06-03
11593,11593,3,238,999,0,,False,2024-06-25
11594,11594,37,17,999,0,,False,2024-06-19
11595,11595,18,9,999,0,,False,2024-06-03
11596,11596,3,25,999,0,,False,2024-06-13
11597,11597,9,14,999,0,,False,2024-06-14
11598,11598,3,365,999,0,,False,2024-06-08
11599,11599,3,267,999,0,,False,2024-06-09
11600,11600,5,11,999,0,,False,2024-06-25
11601,11601,14,12,999,0,,False,2024-06-12
11602,11602,10,8,999,0,,False,2024-06-18
11603,11603,4,55,999,0,,False,2024-06-21
11604,11604,3,76,999,0,,False,2024-06-10
11605,11605,3,9,999,0,,False,2024-06-06
11606,11606,5,13,999,0,,False,2024-06-15
11607,11607,4,28,999,0,,False,2024-06-01
11608,11608,5,17,999,0,,False,2024-06-14
11609,11609,4,47,999,0,,False,2024-06-16
11610,11610,14,31,999,0,,False,2024-06-27
11611,11611,12,8,999,0,,False,2024-06-07
11612,11612,2,8,999,0,,False,2024-06-29
11613,11613,3,11,999,0,,False,2024-06-13
11614,11614,5,158,999,0,,False,2024-06-19
11615,11615,2,81,999,0,,False,2024-06-14
11616,11616,13,14,999,0,,False,2024-06-25
11617,11617,26,25,999,0,,False,2024-06-24
11618,11618,2,9,999,0,,False,2024-06-30
11619,11619,2,154,999,0,,False,2024-06-11
11620,11620,3,34,999,0,,False,2024-06-03
11621,11621,6,264,999,0,,False,2024-06-14
11622,11622,3,29,999,0,,False,2024-06-14
11623,11623,18,20,999,0,,False,2024-06-08
11624,11624,11,13,999,0,,False,2024-06-18
11625,11625,3,152,999,0,,False,2024-06-08
11626,11626,3,44,999,0,,False,2024-06-01
11627,11627,2,29,999,0,,False,2024-06-17
11628,11628,3,25,999,0,,False,2024-06-21
11629,11629,4,34,999,0,,False,2024-06-26
11630,11630,14,10,999,0,,False,2024-06-06
11631,11631,29,34,999,0,,False,2024-06-23
11632,11632,14,17,999,0,,False,2024-06-20
11633,11633,21,14,999,0,,False,2024-06-24
11634,11634,3,29,999,0,,False,2024-06-03
11635,11635,10,134,999,0,,False,2024-06-07
11636,11636,6,17,999,0,,False,2024-06-26
11637,11637,3,268,999,0,,False,2024-06-30
11638,11638,5,22,999,0,,False,2024-06-10
11639,11639,2,82,999,0,,False,2024-06-13
11640,11640,11,10,999,0,,False,2024-06-02
11641,11641,3,652,999,0,,False,2024-06-15
11642,11642,18,16,999,0,,False,2024-06-09
11643,11643,13,9,999,0,,False,2024-06-23
11644,11644,4,435,999,0,,False,2024-06-16
11645,11645,2,10,999,0,,False,2024-06-18
11646,11646,4,123,999,0,,False,2024-06-03
11647,11647,4,8,999,0,,False,2024-06-06
11648,11648,22,16,999,0,,False,2024-06-19
11649,11649,21,179,999,0,,False,2024-06-02
11650,11650,3,13,999,0,,False,2024-06-06
11651,11651,2,14,999,0,,False,2024-06-29
11652,11652,4,524,999,0,,False,2024-06-16
11653,11653,5,74,999,0,,False,2024-06-12
11654,11654,3,23,999,0,,False,2024-06-24
11655,11655,3,850,999,0,,False,2024-06-27
11656,11656,2,818,999,0,,False,2024-06-08
11657,11657,14,126,999,0,,False,2024-06-08
11658,11658,3,15,999,0,,False,2024-06-03
11659,11659,20,7,999,0,,False,2024-06-22
11660,11660,4,49,999,0,,False,2024-06-22
11661,11661,3,40,999,0,,False,2024-06-28
11662,11662,12,15,999,0,,False,2024-06-06
11663,11663,20,4,999,0,,False,2024-06-17
11664,11664,9,32,999,0,,False,2024-06-08
11665,11665,9,8,999,0,,False,2024-06-05
11666,11666,5,12,999,0,,False,2024-06-21
11667,11667,5,77,999,0,,False,2024-06-05
11668,11668,5,9,999,0,,False,2024-06-14
11669,11669,10,17,999,0,,False,2024-06-24
11670,11670,12,8,999,0,,False,2024-06-07
11671,11671,12,7,999,0,,False,2024-06-15
11672,11672,3,11,999,0,,False,2024-06-07
11673,11673,4,20,999,0,,False,2024-06-08
11674,11674,8,16,999,0,,False,2024-06-28
11675,11675,11,26,999,0,,False,2024-06-09
11676,11676,27,10,999,0,,False,2024-06-27
11677,11677,4,285,999,0,,False,2024-06-17
11678,11678,8,39,999,0,,False,2024-06-14
11679,11679,3,16,999,0,,False,2024-06-12
11680,11680,21,11,999,0,,False,2024-06-03
11681,11681,3,37,999,0,,False,2024-06-12
11682,11682,4,9,999,0,,False,2024-06-12
11683,11683,3,7,999,0,,False,2024-06-02
11684,11684,5,205,999,0,,False,2024-06-28
11685,11685,5,408,999,0,,False,2024-06-17
11686,11686,16,27,999,0,,False,2024-06-05
11687,11687,7,376,999,0,,False,2024-06-28
11688,11688,4,9,999,0,,False,2024-06-08
11689,11689,4,15,999,0,,False,2024-06-12
11690,11690,10,46,999,0,,False,2024-06-30
11691,11691,3,1023,999,0,,True,2024-06-26
11692,11692,2,253,999,0,,False,2024-06-19
11693,11693,14,10,999,0,,False,2024-06-03
11694,11694,14,175,999,0,,False,2024-06-19
11695,11695,6,220,999,0,,False,2024-06-10
11696,11696,19,51,999,0,,False,2024-06-27
11697,11697,2,407,999,0,,False,2024-06-21
11698,11698,3,10,999,0,,False,2024-06-09
11699,11699,2,9,999,0,,False,2024-06-16
11700,11700,3,110,999,0,,False,2024-06-07
11701,11701,2,11,999,0,,False,2024-06-01
11702,11702,3,161,999,0,,False,2024-06-17
11703,11703,4,44,999,0,,False,2024-06-10
11704,11704,3,13,999,0,,False,2024-06-06
11705,11705,5,13,999,0,,False,2024-06-16
11706,11706,4,79,999,0,,False,2024-06-18
11707,11707,8,212,999,0,,False,2024-06-18
11708,11708,4,78,999,0,,False,2024-06-04
11709,11709,2,585,999,0,,True,2024-06-09
11710,11710,3,8,999,0,,False,2024-06-07
11711,11711,3,129,999,0,,False,2024-06-09
11712,11712,2,65,999,0,,False,2024-06-23
11713,11713,14,9,999,0,,False,2024-06-28
11714,11714,4,100,999,0,,False,2024-06-09
11715,11715,3,12,999,0,,False,2024-06-28
11716,11716,2,86,999,0,,False,2024-06-22
11717,11717,6,809,999,0,,True,2024-06-24
11718,11718,3,693,999,0,,True,2024-06-18
11719,11719,10,8,999,0,,False,2024-06-27
11720,11720,2,258,999,0,,False,2024-06-26
11721,11721,6,16,999,0,,False,2024-06-22
11722,11722,3,27,999,0,,False,2024-06-17
11723,11723,14,12,999,0,,False,2024-06-05
11724,11724,15,11,999,0,,False,2024-06-01
11725,11725,2,155,999,0,,False,2024-06-13
11726,11726,3,81,999,0,,False,2024-06-15
11727,11727,12,22,999,0,,False,2024-06-07
11728,11728,3,116,999,0,,False,2024-06-20
11729,11729,3,136,999,0,,False,2024-06-23
11730,11730,7,8,999,0,,False,2024-06-20
11731,11731,4,10,999,0,,False,2024-06-12
11732,11732,3,157,999,0,,False,2024-06-13
11733,11733,8,10,999,0,,False,2024-06-16
11734,11734,5,11,999,0,,False,2024-06-21
11735,11735,7,16,999,0,,False,2024-06-25
11736,11736,4,84,999,0,,False,2024-06-14
11737,11737,4,10,999,0,,False,2024-06-23
11738,11738,4,556,999,0,,True,2024-06-19
11739,11739,3,17,999,0,,False,2024-06-28
11740,11740,12,804,999,0,,False,2024-06-02
11741,11741,2,71,999,0,,False,2024-06-04
11742,11742,8,38,999,0,,False,2024-06-25
11743,11743,3,241,999,0,,False,2024-06-22
11744,11744,8,28,999,0,,False,2024-06-13
11745,11745,7,27,999,0,,False,2024-06-02
11746,11746,11,11,999,0,,False,2024-06-05
11747,11747,15,10,999,0,,False,2024-06-27
11748,11748,2,23,999,0,,False,2024-06-16
11749,11749,2,43,999,0,,False,2024-06-08
11750,11750,9,14,999,0,,False,2024-06-12
11751,11751,12,8,999,0,,False,2024-06-07
11752,11752,3,372,999,0,,False,2024-06-28
11753,11753,5,291,999,0,,True,2024-06-10
11754,11754,13,9,999,0,,False,2024-06-08
11755,11755,27,29,999,0,,False,2024-06-06
11756,11756,3,73,999,0,,False,2024-06-18
11757,11757,31,8,999,0,,False,2024-06-15
11758,11758,6,14,999,0,,False,2024-06-17
11759,11759,7,78,999,0,,False,2024-06-02
11760,11760,4,590,999,0,,False,2024-06-09
11761,11761,3,100,999,0,,False,2024-06-06
11762,11762,10,13,999,0,,False,2024-06-14
11763,11763,2,40,999,0,,False,2024-06-24
11764,11764,6,18,999,0,,False,2024-06-28
11765,11765,4,16,999,0,,False,2024-06-23
11766,11766,4,196,999,0,,False,2024-06-14
11767,11767,3,74,999,0,,False,2024-06-16
11768,11768,3,34,999,0,,False,2024-06-20
11769,11769,3,27,999,0,,False,2024-06-27
11770,11770,40,13,999,0,,False,2024-06-23
11771,11771,4,23,999,0,,False,2024-06-13
11772,11772,2,160,999,0,,False,2024-06-13
11773,11773,12,14,999,0,,False,2024-06-10
11774,11774,7,20,999,0,,False,2024-06-30
11775,11775,5,9,999,0,,False,2024-06-15
11776,11776,9,287,999,0,,False,2024-06-10
11777,11777,6,26,999,0,,False,2024-06-14
11778,11778,3,12,999,0,,False,2024-06-22
11779,11779,3,13,999,0,,False,2024-06-18
11780,11780,10,48,999,0,,False,2024-06-29
11781,11781,4,13,999,0,,False,2024-06-12
11782,11782,6,9,999,0,,False,2024-06-05
11783,11783,14,13,999,0,,False,2024-06-10
11784,11784,2,55,999,0,,False,2024-06-09
11785,11785,13,10,999,0,,False,2024-06-06
11786,11786,7,41,999,0,,False,2024-06-25
11787,11787,7,13,999,0,,False,2024-06-12
11788,11788,12,7,999,0,,False,2024-06-24
11789,11789,3,92,999,0,,False,2024-06-16
11790,11790,6,180,999,0,,False,2024-06-27
11791,11791,3,1094,999,0,,True,2024-06-05
11792,11792,3,160,999,0,,False,2024-06-26
11793,11793,3,101,999,0,,False,2024-06-29
11794,11794,3,75,999,0,,False,2024-06-08
11795,11795,21,17,999,0,,False,2024-06-26
11796,11796,4,184,999,0,,False,2024-06-05
11797,11797,13,23,999,0,,False,2024-06-26
11798,11798,2,78,999,0,,False,2024-06-30
11799,11799,10,13,999,0,,False,2024-06-26
11800,11800,5,601,999,0,,False,2024-06-17
11801,11801,5,83,999,0,,False,2024-06-24
11802,11802,4,169,999,0,,False,2024-06-06
11803,11803,5,13,999,0,,False,2024-06-12
11804,11804,10,31,999,0,,False,2024-06-11
11805,11805,2,294,999,0,,False,2024-06-11
11806,11806,5,36,999,0,,False,2024-06-20
11807,11807,5,55,999,0,,False,2024-06-01
11808,11808,7,15,999,0,,False,2024-06-09
11809,11809,3,87,999,0,,False,2024-06-10
11810,11810,2,17,999,0,,False,2024-06-06
11811,11811,4,30,999,0,,False,2024-06-18
11812,11812,6,38,999,0,,False,2024-06-15
11813,11813,5,39,999,0,,False,2024-06-04
11814,11814,3,61,999,0,,False,2024-06-07
11815,11815,15,63,999,0,,False,2024-06-10
11816,11816,22,45,999,0,,False,2024-06-12
11817,11817,8,25,999,0,,False,2024-06-18
11818,11818,7,42,999,0,,False,2024-06-21
11819,11819,11,23,999,0,,False,2024-06-09
11820,11820,3,252,999,0,,False,2024-06-17
11821,11821,7,24,999,0,,False,2024-06-19
11822,11822,3,152,999,0,,False,2024-06-18
11823,11823,6,33,999,0,,False,2024-06-25
11824,11824,6,31,999,0,,False,2024-06-30
11825,11825,3,236,999,0,,False,2024-06-24
11826,11826,2,20,999,0,,False,2024-06-21
11827,11827,4,14,999,0,,False,2024-06-19
11828,11828,18,21,999,0,,False,2024-06-18
11829,11829,15,13,999,0,,False,2024-06-20
11830,11830,3,39,999,0,,False,2024-06-24
11831,11831,3,16,999,0,,False,2024-06-09
11832,11832,3,37,999,0,,False,2024-06-05
11833,11833,2,47,999,0,,False,2024-06-20
11834,11834,3,34,999,0,,False,2024-06-19
11835,11835,3,250,999,0,,False,2024-06-27
11836,11836,3,221,999,0,,False,2024-06-01
11837,11837,2,216,999,0,,False,2024-06-11
11838,11838,3,21,999,0,,False,2024-06-30
11839,11839,3,14,999,0,,False,2024-06-25
11840,11840,7,94,999,0,,False,2024-06-27
11841,11841,9,709,999,0,,False,2024-06-29
11842,11842,6,8,999,0,,False,2024-06-09
11843,11843,2,43,999,0,,False,2024-06-15
11844,11844,3,111,999,0,,False,2024-06-16
11845,11845,5,38,999,0,,False,2024-06-17
11846,11846,2,19,999,0,,False,2024-06-08
11847,11847,9,274,999,0,,False,2024-06-17
11848,11848,2,819,999,0,,False,2024-06-02
11849,11849,8,16,999,0,,False,2024-06-01
11850,11850,3,19,999,0,,False,2024-06-15
11851,11851,7,247,999,0,,False,2024-06-05
11852,11852,5,27,999,0,,False,2024-06-16
11853,11853,7,23,999,0,,False,2024-06-09
11854,11854,3,12,999,0,,False,2024-06-19
11855,11855,5,375,999,0,,False,2024-06-07
11856,11856,4,10,999,0,,False,2024-06-23
11857,11857,3,21,999,0,,False,2024-06-04
11858,11858,3,14,999,0,,False,2024-06-19
11859,11859,12,11,999,0,,False,2024-06-06
11860,11860,7,9,999,0,,False,2024-06-15
11861,11861,4,109,999,0,,False,2024-06-22
11862,11862,3,21,999,0,,False,2024-06-26
11863,11863,3,7,999,0,,False,2024-06-05
11864,11864,5,18,999,0,,False,2024-06-07
11865,11865,6,13,999,0,,False,2024-06-01
11866,11866,5,24,999,0,,False,2024-06-02
11867,11867,2,61,999,0,,False,2024-06-19
11868,11868,17,6,999,0,,False,2024-06-16
11869,11869,10,114,999,0,,False,2024-06-20
11870,11870,7,11,999,0,,False,2024-06-27
11871,11871,5,44,999,0,,False,2024-06-26
11872,11872,4,24,999,0,,False,2024-06-24
11873,11873,19,10,999,0,,False,2024-06-02
11874,11874,6,197,999,0,,False,2024-06-28
11875,11875,4,26,999,0,,False,2024-06-19
11876,11876,4,185,999,0,,False,2024-06-05
11877,11877,11,18,999,0,,False,2024-06-13
